@relation bank-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-no-replacement-V-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C2-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C2-K5-P93.0-S1

@attribute age numeric
@attribute job {unemployed,services,management,blue-collar,self-employed,technician,entrepreneur,admin.,student,housemaid,retired,unknown}
@attribute marital {married,single,divorced}
@attribute education {primary,secondary,tertiary,unknown}
@attribute default {no,yes}
@attribute balance numeric
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute contact {cellular,unknown,telephone}
@attribute day numeric
@attribute month {oct,may,apr,jun,feb,aug,jan,jul,nov,sep,mar,dec}
@attribute duration numeric
@attribute campaign numeric
@attribute pdays numeric
@attribute previous numeric
@attribute y {no,yes}

@data
44.438407,management,married,primary,no,3343.786557,no,no,cellular,3.388034,nov,268.430912,1.099652,32.177734,0.792178,yes
35.594552,services,single,secondary,no,387.022237,yes,no,cellular,18.11028,feb,1967.123853,3.339381,-1,0,yes
70.593625,management,married,tertiary,no,15880.178676,no,no,cellular,8.523081,sep,376.403744,1,-1,0,yes
55.347448,admin.,married,secondary,no,24.360498,yes,no,cellular,10.000658,oct,228.311742,2.748763,-1,0,yes
52.312773,blue-collar,single,secondary,no,1137.518309,yes,no,cellular,6.950594,jun,1596.233952,1,-1,0,yes
28.32012,blue-collar,single,secondary,no,231.443128,no,no,cellular,26.928229,mar,404.672009,1,-1,0,yes
45.391891,admin.,married,secondary,no,782.515902,no,no,cellular,13.656973,feb,538.269698,1,283.375191,3.961307,yes
42.124526,management,divorced,tertiary,no,1358.153117,no,no,cellular,17.291458,aug,725.051559,1.963236,-1,0,yes
37.870368,blue-collar,married,secondary,no,176.848343,no,no,cellular,18.027716,may,431.426889,1,-1,0,yes
45.83404,admin.,married,secondary,no,3749.256239,no,no,cellular,18.180065,apr,275.987519,1.070111,11.581683,0.198042,yes
49.399137,management,married,secondary,no,372.965982,no,no,cellular,13.522049,aug,283.864502,1,90,3.861313,yes
29.512246,technician,single,secondary,no,203.746574,no,no,cellular,19.713966,apr,306.104683,1.107555,-1,0,yes
47.001149,retired,married,secondary,no,546.615944,no,no,cellular,6.019589,may,352.381855,2.995744,-1,0,yes
46.870949,management,divorced,tertiary,no,1223.323539,no,no,cellular,13.029698,may,702.518816,3.968882,-1,0,yes
30.256029,blue-collar,single,secondary,no,497.797782,no,no,cellular,15.066763,jul,675.971413,2.578311,-1,0,yes
35.658184,technician,single,secondary,no,13.161208,no,no,cellular,17.90158,may,995.126637,1,-1,0,yes
27.908758,technician,married,secondary,no,4505.309191,yes,no,cellular,12.472536,may,770.792144,1.480023,-1,0,yes
30.422141,management,married,secondary,no,-241.71058,yes,yes,cellular,17.72649,may,623.093005,3.917267,321.872166,2.203094,yes
36.082471,admin.,married,secondary,no,428.485792,no,no,cellular,10.364547,jul,628.903373,1,-1,0,yes
41.85799,management,married,secondary,no,513.504957,no,no,cellular,14.649704,apr,158.28772,1.941235,-1,0,yes
46.484229,management,married,tertiary,no,4.00706,no,no,cellular,28.408709,oct,262.441955,1.01766,237.268258,5.311881,yes
50.335236,technician,married,secondary,no,1035.402008,no,no,cellular,8.33201,mar,196.254546,1,41.291345,0.417803,yes
62.282477,management,married,secondary,no,960.678555,no,no,cellular,19.46382,oct,352.609065,1.973155,31.019708,0.106869,yes
27.206486,management,married,secondary,no,790.424614,yes,no,cellular,17.300154,may,568.948622,1.163518,-1,0,yes
51.344442,management,married,primary,no,291.773353,yes,no,cellular,17.928946,may,420.353938,3.285233,298.424194,1.418674,yes
46.932052,management,married,secondary,no,687.305613,yes,no,cellular,22.920425,sep,295.259723,2.387185,444.36441,1.043041,yes
38.300814,technician,married,secondary,no,198.87076,no,no,cellular,21.184319,apr,246.539017,1.078424,-1,0,yes
40.697245,management,married,secondary,no,1511.393435,no,no,cellular,16.337174,apr,268.035858,1,12.872417,0.350489,yes
28.785787,management,married,secondary,no,1051.12961,no,no,cellular,13.169677,may,711.890448,1,-1,0,yes
33.984094,technician,married,secondary,no,59.667015,no,no,cellular,20.645364,may,803.884878,2.474272,-1,0,yes
45.133875,management,married,tertiary,no,1133.515917,no,no,cellular,23.689292,apr,296.911408,1,171.720367,1.895895,yes
32.014472,services,single,secondary,no,178.144984,no,no,cellular,22.176852,may,124.545471,2.698833,-1,0,yes
47.54691,technician,single,secondary,no,35.968135,no,no,cellular,21.053081,may,1020.631746,4.173937,-1,0,yes
33.303248,management,married,tertiary,no,1330.568151,no,no,cellular,30,apr,296.997735,1,51.417634,2.997417,yes
38.937325,retired,married,primary,no,653.091065,no,no,cellular,7.573763,may,356.43887,3.504294,-1,0,yes
40.194442,management,married,secondary,no,1007.587529,yes,no,cellular,11.654327,may,843.647274,2.315438,319.127839,3.819926,yes
52.735816,blue-collar,married,secondary,no,4099.540961,no,no,cellular,8.54189,oct,383.420517,2.652429,-1,0,yes
59.083503,admin.,married,secondary,no,15.431288,yes,no,cellular,12.86162,oct,226.841792,2.200746,-1,0,yes
37.82248,technician,married,secondary,no,4523.323862,yes,no,cellular,16.406736,may,824.407376,2.105518,24.563346,0.501312,yes
63.321605,student,single,primary,no,293.999785,no,no,cellular,5.001404,oct,95.479658,1,86.116499,1.27379,yes
31.265277,management,married,tertiary,no,12511.630923,no,no,cellular,19.546888,sep,336.132519,1,78.631537,0.559325,yes
41.577176,management,single,secondary,no,70.375073,no,no,cellular,21.325813,may,1173.667697,2.568556,-1,0,yes
41.549464,technician,married,secondary,no,181.602799,no,no,cellular,9.877032,mar,360.445771,4.582544,-1,0,yes
51.864012,technician,married,secondary,no,200.621753,no,no,cellular,17.669386,apr,222.814294,1.854633,61.244324,1.548319,yes
36.422243,management,married,secondary,no,303.037061,no,no,cellular,20.897865,may,415.516843,1.920262,198.406551,1.346798,yes
31.892173,management,married,tertiary,no,0,no,no,cellular,27.743478,sep,288.325122,1.096547,99.931771,5.288601,yes
35.011837,management,married,tertiary,no,5994.650863,no,no,cellular,18.131273,feb,225.892656,5.193016,25.827394,1.576495,yes
30.641494,blue-collar,single,secondary,no,207.421771,no,no,cellular,19.214838,mar,366.309854,2.97101,-1,0,yes
40.645018,management,married,secondary,no,3693.388202,no,no,cellular,20.62593,nov,967.652124,2.224908,-1,0,yes
45.992451,technician,married,secondary,no,60.177813,no,no,cellular,24.588061,may,825.552678,2.957518,-1,0,yes
33.34634,admin.,married,secondary,no,84.09431,no,no,cellular,20.586174,oct,247.596491,1.823381,396.108101,1.370566,yes
48.017236,admin.,married,secondary,no,2511.199708,no,no,cellular,11.367846,jun,340.967518,4.97249,130.127889,3.138098,yes
35.048314,management,married,tertiary,no,725.448211,no,no,cellular,18.441395,may,251.476136,2.143504,14.295699,0.111939,yes
34.365544,management,married,tertiary,no,859.985742,no,no,cellular,16.160794,oct,272.800636,2.64453,143.187607,2.616413,yes
33.189209,admin.,married,secondary,no,2398.690678,no,no,cellular,13.03837,oct,143.796423,1,168.83001,1.351884,yes
27.129736,management,single,secondary,no,1191.45451,no,no,cellular,25.463219,may,875.370306,2.740308,-1,0,yes
57.054726,management,single,tertiary,no,694.390402,no,no,cellular,19.020871,may,220.981883,1.195661,28.227817,0.499424,yes
69.53959,management,married,tertiary,no,17036.887808,no,no,cellular,6.889011,sep,267.025804,1,-1,0,yes
55.710933,management,married,primary,no,461.772984,yes,no,cellular,12.018536,may,612.806925,1,124.116191,1,yes
30.712484,technician,married,secondary,no,4507.886484,yes,no,cellular,11.047752,may,757.081358,1.991829,-1,0,yes
39.777544,blue-collar,married,secondary,no,2037.797262,no,no,cellular,6.210692,may,449.593988,1,181.362527,1.021084,yes
29.925643,admin.,married,secondary,no,4705.206049,no,no,cellular,12,mar,252.042636,1,-0.99999,4.531914,yes
32.127115,management,single,secondary,no,1556.322223,no,no,cellular,14.544776,oct,273.461677,1,-1,0,yes
54.896066,retired,married,primary,no,778.055302,no,no,cellular,18.269479,apr,384.234317,1.387093,-1,0,yes
42.320367,technician,single,secondary,no,1592.415788,no,no,cellular,18.429425,may,792.725892,1,86.172169,0.860436,yes
36.018379,management,married,secondary,no,439.973191,no,no,cellular,18.050898,aug,207.024375,6.312153,93.270421,1,yes
47.098383,blue-collar,married,tertiary,no,2153.733241,yes,no,cellular,30.903795,may,1017.842145,16.937795,-1,0,yes
41.738114,management,married,secondary,no,1513.118087,no,no,cellular,17.933793,apr,249.782134,1,88.230632,0.702369,yes
46.926871,blue-collar,married,secondary,no,1917.900913,no,no,cellular,5.549982,may,760.426582,2,-1,0,yes
54.319046,housemaid,married,primary,no,909.113063,no,no,cellular,7.164948,apr,392.203395,1.299651,-1,0,yes
42.697314,technician,single,secondary,no,1656.969204,no,no,cellular,20.389255,may,750.531743,1,83.808929,0.698633,yes
49.283403,management,single,tertiary,no,747.947775,no,no,cellular,27.239691,may,207.738238,2.197453,97.72145,1.861257,yes
44.464591,management,married,secondary,no,579.563663,yes,no,cellular,9.910302,may,411.467545,2,367.050562,1.583527,yes
47.909829,management,married,secondary,no,2057.074951,no,no,cellular,18.437982,may,292.767754,1,749.536322,1,yes
54.16323,blue-collar,married,secondary,no,4190.201314,no,no,cellular,9.286053,oct,387.605674,1.896597,78.715901,4.75649,yes
43.41155,services,married,secondary,no,246.651669,yes,no,cellular,21.080943,may,1017.178113,5.611883,-1,0,yes
46.83016,services,married,secondary,no,493.492683,no,no,cellular,19.211254,apr,383.751308,1.3387,-1,0,yes
26.160351,technician,married,secondary,no,48.117341,no,no,cellular,19.772761,may,855.388139,3.951934,-1,0,yes
34.114943,blue-collar,single,secondary,no,468.128734,no,no,cellular,19.286496,jul,726.87536,4.113812,-1,0,yes
49.024519,blue-collar,married,primary,no,2257.38661,yes,no,cellular,10.114472,jun,1452.848654,8.477199,194.68191,1.577589,yes
37.588618,blue-collar,single,secondary,no,-216.658737,yes,no,cellular,17.488315,may,1142.657293,3.352642,91.81553,3.737089,yes
48.426484,management,married,primary,no,1901.668319,yes,no,unknown,17.654168,jun,1070.142921,13.560216,-1,0,yes
57.441911,management,married,secondary,no,2186.159213,no,no,cellular,15.911528,may,513.766032,1.780942,26.282115,0.573095,yes
57.337096,unemployed,married,secondary,no,1064.914835,yes,no,cellular,13.092063,apr,130.782578,1,359.963977,1,yes
43.336949,services,single,secondary,no,320.661694,yes,no,cellular,9.063799,feb,1939.313588,3.960303,-1,0,yes
34.230336,management,married,secondary,no,2067.94528,no,no,cellular,27.138219,feb,215.980659,1,90.714858,3.689188,yes
34.423293,admin.,married,secondary,no,87.637987,yes,no,cellular,21.115303,oct,246.323749,1.855491,383.586436,1.255306,yes
32.943281,services,single,secondary,no,157.888416,no,no,cellular,15,jun,171.370933,1,-1,0,yes
54.886772,unemployed,married,secondary,no,896.090445,no,no,cellular,18.053942,aug,212.285074,2.244614,481.314719,2.65378,yes
30.870763,management,married,secondary,no,2724.913744,no,no,cellular,9.3553,jun,363.248672,3.821668,-1,0,yes
42.133095,blue-collar,married,secondary,no,0.732722,no,no,cellular,21.795769,may,507.784775,1,-1,0,yes
31.762314,blue-collar,single,secondary,no,472.533747,no,no,cellular,16.173693,jul,649.470807,2.082511,-1,0,yes
33.51603,services,single,secondary,no,169.693115,no,no,cellular,15,may,176.887507,1,-1,0,yes
50.358773,technician,married,secondary,no,2420.348209,no,no,cellular,26.896131,oct,132.659732,4.896456,196.405129,1.899817,yes
43.201205,management,married,primary,no,3331.060054,no,no,cellular,25.109399,jun,181.603689,1,67.943379,0.798595,yes
19.94973,student,single,secondary,no,302.49454,no,no,cellular,25.689597,apr,225.114526,1.424429,-1,0,yes
46.893705,management,single,tertiary,no,618.433326,no,no,cellular,9.545187,may,315.669347,2.189054,150.542684,2.462258,yes
41.415846,management,single,tertiary,no,5377.944837,no,no,cellular,21.345248,oct,432.10721,1.786174,-1,0,yes
36.879205,management,married,tertiary,no,1177.264692,no,no,cellular,22.99185,apr,331.219104,1,236.456606,3.894981,yes
37.02761,management,married,secondary,no,-243.117276,yes,yes,cellular,19.871861,may,573.047736,1.71989,264.015168,1.044561,yes
46.684093,management,married,secondary,no,-466.7973,yes,no,cellular,15.62594,may,762.020794,1.570077,-1,0,yes
46.790782,management,married,secondary,no,3677.624388,no,no,cellular,16.647181,nov,953.147021,3.380569,-1,0,yes
43.370652,management,single,tertiary,no,5002.411231,no,no,cellular,16.103185,oct,415.284045,2,-1,0,yes
58.303166,management,married,tertiary,no,995.878962,no,no,cellular,10.796797,mar,126.167993,1,50.213693,4.786882,yes
56.632367,technician,married,secondary,no,317.628576,no,no,cellular,16.604866,oct,411.87104,1,124.12511,1,yes
48.726203,technician,married,secondary,no,1047.510643,no,no,cellular,10.173233,mar,106.283091,1.048083,-1,0,yes
35.994742,services,married,secondary,no,264.739253,no,no,cellular,13.141408,aug,1754.826702,3.18251,-1,0,yes
49.224843,management,married,primary,no,3351.162271,no,no,cellular,14.32741,nov,636.145389,4,-1,0,yes
26.743463,unemployed,single,secondary,no,414.814933,no,no,cellular,5.564375,apr,350.421625,2.956238,-1,0,yes
47.604303,services,married,secondary,no,387.901308,yes,no,cellular,8.442417,feb,2081.898482,2.924348,-1,0,yes
39.091748,management,married,tertiary,no,932.803314,no,no,cellular,27.573754,oct,344.686175,1.632039,172.234368,3.453697,yes
51.202593,management,married,secondary,no,2082.439181,no,no,cellular,25.863092,aug,269.280776,1,528.408481,1,yes
32.401045,blue-collar,married,secondary,no,1849.51128,no,no,cellular,15.555848,may,718.759666,2,-1,0,yes
34.494617,technician,single,secondary,no,199.43669,no,no,cellular,23.330488,apr,320.84449,1.0453,-1,0,yes
37.94627,technician,married,secondary,no,2293.577652,no,no,cellular,3.147472,feb,125.079442,1.946345,36.581468,0.157189,yes
36.255234,admin.,married,secondary,no,79.608589,no,no,cellular,26.266348,aug,376.984327,5.637763,-1,0,yes
51.250327,management,single,secondary,no,13.913179,no,no,cellular,8.876172,apr,116.834856,1.657865,90.076356,1.774015,yes
46.494154,admin.,married,secondary,no,2262.457135,no,no,cellular,9.884279,feb,122.996425,1.061425,7.068772,0.76273,yes
54.400191,management,married,tertiary,no,5.710052,no,no,cellular,13.9289,oct,241.657636,1.019388,192.834306,5.031633,yes
34.615457,management,married,secondary,no,-588.187063,yes,no,cellular,6.127698,jul,651.49187,2.178828,193.485602,2.025399,yes
30.179969,blue-collar,married,secondary,no,-1.179008,no,no,cellular,18.845076,aug,593.251884,3.960949,-1,0,yes
53.046186,management,married,primary,no,3411.889861,no,no,cellular,27.917384,nov,111.397653,1,-1,0,yes
32.730692,technician,single,secondary,no,8.160763,no,no,cellular,21.569328,may,1057.279535,3.417216,-1,0,yes
60.52865,housemaid,married,primary,no,917.908707,no,no,cellular,12.378665,oct,394.760622,1.945118,-1,0,yes
45.904449,blue-collar,married,secondary,no,548.54258,no,no,cellular,14.951578,jul,649.214645,2.014951,-1,0,yes
52.120631,technician,married,secondary,no,7044.020324,no,no,cellular,8.012107,aug,797.943282,2.090875,22.378229,1.297543,yes
39.672722,blue-collar,married,secondary,no,8.054167,yes,no,cellular,21.562819,jul,1444.745105,5.765932,131.790729,0.942472,yes
33.525281,management,single,tertiary,no,426.458064,no,no,cellular,16.602604,jul,742.224982,12.140409,-1,0,yes
23.432628,technician,single,secondary,no,1082.487517,no,no,cellular,27.562435,may,821.778149,1,-1,0,yes
34.253673,management,married,secondary,no,5.492928,no,no,cellular,22.880446,apr,98.398716,2.506657,-1,0,yes
60.788136,admin.,divorced,secondary,no,0,no,no,cellular,13.844657,oct,245.014346,1.308168,-1,0,yes
33.657341,management,single,tertiary,no,696.736523,yes,no,cellular,5.627686,may,588.11635,2.491676,-1,0,yes
54.069606,retired,married,tertiary,no,9509.159184,no,no,cellular,17.921871,jun,263.342722,3.594527,17.211744,0.12716,yes
33.297819,management,married,primary,no,355.940069,yes,no,cellular,14.998374,may,630.60407,3.752849,196.60086,3.839994,yes
38.678588,blue-collar,married,secondary,no,663.656202,no,no,cellular,15.602647,jul,955.943055,4.518707,-1,0,yes
48.151165,services,single,secondary,no,388.243809,no,no,cellular,19.306412,may,1029.6187,3.095527,-1,0,yes
40.141216,management,single,tertiary,no,5249.276241,no,no,cellular,17.270311,oct,189.740115,1.345592,125.304148,4.394389,yes
32.039643,management,married,tertiary,no,12488.737611,no,no,cellular,22.057641,sep,603.958116,1.32794,33.013057,0.323644,yes
43.315264,management,married,secondary,no,153.305266,yes,no,cellular,3.561119,may,561.61111,1,-1,0,yes
28.615465,services,single,secondary,no,119.583217,no,no,cellular,3.232756,jun,328.546223,2.788853,157.112669,2.070107,yes
43.76632,management,married,secondary,no,3647.445297,no,no,cellular,19.956909,nov,437.562749,1.53777,176.694998,1.606772,yes
35.383213,management,divorced,tertiary,no,1382.22392,no,no,cellular,19.618598,aug,707.985494,1.418097,-1,0,yes
37.637706,management,married,secondary,no,1010.454052,no,no,cellular,7.935714,may,681.487376,1,-1,0,yes
57.267557,retired,married,secondary,no,3727.121529,no,no,cellular,14.78766,apr,218.05586,1,45.002905,1.451336,yes
33.071315,services,married,secondary,no,154.061047,no,no,cellular,14.616996,may,186.947635,1,-1,0,yes
44.138788,management,married,secondary,no,4092.228099,no,no,cellular,2.553381,oct,303.123089,2,114.518155,3.483331,yes
41.458435,admin.,married,secondary,no,2463.357772,no,no,cellular,4.061184,nov,385.917345,1.449319,93.278149,6.361553,yes
54.863622,management,married,secondary,no,942.703439,no,no,cellular,21.343938,oct,345.383365,1.586759,66.596825,0.202062,yes
32.950046,technician,single,secondary,no,15.192057,no,no,cellular,19.332762,may,991.675592,3.402357,-1,0,yes
48.526991,technician,single,tertiary,no,1448.835448,no,no,cellular,19,may,1008.10691,1,138.92377,0.099678,yes
63.343941,management,married,secondary,no,2914.929576,no,no,cellular,8.405515,feb,190.293675,1,-1,0,yes
29.408973,admin.,married,secondary,no,661.828121,yes,no,cellular,6.85797,may,528.101694,1.682036,339.705282,2.759785,yes
41.186019,technician,married,secondary,no,7049.694051,no,no,cellular,13.697383,aug,479.281976,1.756617,72.163298,3.080949,yes
72.41382,admin.,married,secondary,no,4658.713479,no,no,cellular,12.078474,mar,161.065829,1,-1,0,yes
29.086098,management,married,secondary,no,501.70416,no,no,cellular,28.867789,apr,257.444115,1,-1,0,yes
47.008591,management,married,tertiary,no,1245.745557,no,no,cellular,9.050309,may,371.222106,1.925983,-1,0,yes
62.419305,technician,married,secondary,no,4279.480178,yes,no,cellular,16.208563,may,885.941809,1.73757,-1,0,yes
69.643341,management,married,tertiary,no,7783.252978,no,no,cellular,12.886717,jun,186.566272,1.703093,23.066902,0.415596,yes
43.817657,management,married,secondary,no,1296.288345,no,no,unknown,17.201785,jun,1335.358719,1,-1,0,yes
